Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Capital good,msdyn_capitalgood,msdyn_consumptionenddate,msdyn_consumptionenddate,Consumption end date,DateTime,End date of activity consumption.,True,Simple,None,Format: DateOnly,,
Capital good,msdyn_capitalgood,msdyn_consumptionstartdate,msdyn_consumptionstartdate,Consumption start date,DateTime,Start date of activity consumption.,True,Simple,None,Format: DateOnly,,
Capital good,msdyn_capitalgood,msdyn_cost,msdyn_cost,Cost,Decimal,Cost associated with activity data.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Capital good,msdyn_capitalgood,msdyn_costunit,msdyn_costunit,Cost unit,Lookup,Unit associated with the cost quantity.,True,Simple,None,"Targets:
msdyn_unit",,
Capital good,msdyn_capitalgood,msdyn_costunitname,msdyn_costunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_countryregioncode,msdyn_countryregioncode,Country/region,Lookup,Lookup field for Country/region.,True,Simple,None,"Targets:
msdyn_countryregion",,
Capital good,msdyn_capitalgood,msdyn_countryregioncodename,msdyn_countryregioncodeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Capital good,msdyn_capitalgood,msdyn_customdimension,msdyn_customdimension,Custom Dimension,Multiline Text,Field where Custom Dimension values are stored in JSON format.,True,Simple,None,"Format: Text
Max length: 1048576",,
Capital good,msdyn_capitalgood,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,Unique identifier for Connection associated with capital good.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Capital good,msdyn_capitalgood,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,Id of the specific connection refresh used for ingesting this record,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Capital good,msdyn_capitalgood,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Capital good,msdyn_capitalgood,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to corresponding data definition of capital good activity.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Capital good,msdyn_capitalgood,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_dataqualitytype,msdyn_dataqualitytype,Data quality type,Choice,"Description of data quality that identifies if data is actual, estimated, or other descriptors of the data.",True,Simple,None,"Options:
700610000: Actual
700610001: Estimated
700610002: Metered
700610003: Other
Default: N/A",,
Capital good,msdyn_capitalgood,msdyn_dataqualitytypename,msdyn_dataqualitytypeName,N/A,Virtual,N/A,True,Simple,None,,,
Capital good,msdyn_capitalgood,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Capital good,msdyn_capitalgood,msdyn_evidence,msdyn_evidence,Evidence,Text,"Optional field where evidence can be linked to an entity or attribute, if required.",True,Simple,None,"Format: Text
Max length: 250",,
Capital good,msdyn_capitalgood,msdyn_facilityid,msdyn_facilityid,Facility,Lookup,Unique identifier for Facility associated with captial good.,True,Simple,None,"Targets:
msdyn_facility",,
Capital good,msdyn_capitalgood,msdyn_facilityidname,msdyn_facilityidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Capital good,msdyn_capitalgood,msdyn_industrialprocesstypeid,msdyn_industrialprocesstypeid,Industrial process type,Lookup,Unique identifier for the industrial process type associated with the activity.,True,Simple,None,"Targets:
msdyn_industrialprocesstype",,
Capital good,msdyn_capitalgood,msdyn_industrialprocesstypeidname,msdyn_industrialprocesstypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Capital good,msdyn_capitalgood,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_organizationalunitid,msdyn_organizationalunitid,Organizational unit,Lookup,Unique identifier for the organizational unit associated with the capital good.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Capital good,msdyn_capitalgood,msdyn_organizationalunitidname,msdyn_organizationalunitidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Capital good,msdyn_capitalgood,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_productfootprint,msdyn_productfootprint,(Preview) Sustainability product footprint (Deprecated),Lookup,"Product carbon footprint that this activity contributes to, such as first-party end product. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproductfootprint",,
Capital good,msdyn_capitalgood,msdyn_productfootprintname,msdyn_productfootprintName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_productfootprintreporting,msdyn_productfootprintreporting,Product footprint (factor),Lookup,Product footprint that contains per-unit emissions data that can be used to compute emissions.,True,Simple,None,"Targets:
msdyn_sustainabilityproductfootprint",,
Capital good,msdyn_capitalgood,msdyn_productfootprintreportingname,msdyn_productfootprintreportingName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_quantity,msdyn_quantity,Quantity,Decimal,Generic quanity field associated with activity entities.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Capital good,msdyn_capitalgood,msdyn_quantityunit,msdyn_quantityunit,Quantity unit,Lookup,Unit associated with the quantity field ,True,Simple,None,"Targets:
msdyn_unit",,
Capital good,msdyn_capitalgood,msdyn_quantityunitname,msdyn_quantityunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Capital good,msdyn_capitalgood,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Capital good,msdyn_capitalgood,msdyn_spendtypeid,msdyn_spendtypeid,Spend type,Lookup,Unique identifier for the spend type associated with the capital good.,True,Simple,ApplicationRequired,"Targets:
msdyn_spendtype",,
Capital good,msdyn_capitalgood,msdyn_spendtypeidname,msdyn_spendtypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 250",,
Capital good,msdyn_capitalgood,msdyn_sustainabilityproductitem,msdyn_sustainabilityproductitem,Product or item,Lookup,"A tangible or intangible item created through manufacturing, design, or development, intended for sale or use.",True,Simple,None,"Targets:
msdyn_sustainabilityitemsku
msdyn_sustainabilityproduct",,
Capital good,msdyn_capitalgood,msdyn_sustainabilityproductitemidtype,msdyn_sustainabilityproductitemIdType,N/A,EntityName,N/A,True,Simple,None,,,
Capital good,msdyn_capitalgood,msdyn_sustainabilityproductitemname,msdyn_sustainabilityproductitemName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Capital good,msdyn_capitalgood,msdyn_sustainabilityproductitemyominame,msdyn_sustainabilityproductitemYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Capital good,msdyn_capitalgood,msdyn_transactiondate,msdyn_transactiondate,Transaction date,DateTime,Date associated with the actual date when the transaction occurred.,True,Simple,ApplicationRequired,Format: DateOnly,,
Capital good,msdyn_capitalgood,msdyn_valuechainpartnerid,msdyn_valuechainpartnerid,(Deprecated) Value chain partner,Lookup,Reference to the value chain partner or supplier associated with the transaction.,True,Simple,None,"Targets:
msdyn_valuechainpartner",,
Capital good,msdyn_capitalgood,msdyn_valuechainpartneridname,msdyn_valuechainpartneridName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_circularitydesignprincipleid,msdyn_circularitydesignprincipleId,Circularity design principle id,Uniqueidentifier,The unique identifier of the circularity design principle.,False,Simple,SystemRequired,,,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this circularity design principle.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this circularity design principle.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,None,"Targets:
msdyn_sustainabilitydatadefinition",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_description,msdyn_description,Description,Text,Optional description of the principles followed.,True,Simple,None,"Format: Text
Max length: 200",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_followscircularitydesignprinciples,msdyn_followscircularitydesignprinciples,Follows circularity design principles,Choice,Indicates whether any of the circularity design principles were followed in producing the finished good.,True,Simple,ApplicationRequired,"Options:
192350000: Yes
192350001: No
Default: N/A",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_followscircularitydesignprinciplesname,msdyn_followscircularitydesignprinciplesName,N/A,Virtual,N/A,True,Simple,None,,,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_name,msdyn_name,Name,Text,The name of the circularity principle applied.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,Optional field for origin correlation id,True,Simple,None,"Format: Text
Max length: 100",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_sustainabilityitemsku,msdyn_sustainabilityitemsku,Item,Lookup,The item/finished good for which the circularity principle was followed.,True,Simple,None,"Targets:
msdyn_sustainabilityitemsku",,
Circularity design principle,msdyn_circularitydesignprinciple,msdyn_sustainabilityitemskuname,msdyn_sustainabilityitemskuName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_accountid,msdyn_accountid,Account,Lookup,Account,True,Simple,None,"Targets:
account",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_accountidname,msdyn_accountidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_accountidyominame,msdyn_accountidYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_contractualinstrumenttypeid,msdyn_contractualinstrumenttypeId,Contractual instrument type,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,Unique identifier for Connection associated with  contractual instrument type.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_dataconnectionrefresh,msdyn_dataconnectionRefresh,ConnectionRefresh,Lookup,Last Refresh date and associated data within the refresh.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_dataconnectionrefreshname,msdyn_dataconnectionRefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_energysource,msdyn_energysource,Energy source,Choice,Primary source used to generate the selected energy type.,True,Simple,None,"Options:
700610000: Solar
700610001: Wind
700610002: Nuclear
700610003: Hydro
700610004: Other
Default: 700610004",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_energysourcename,msdyn_energysourceName,N/A,Virtual,N/A,True,Simple,None,,,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_valuechainpartnerid,msdyn_valuechainpartnerid,(Deprecated) Value chain partner,Lookup,Reference to the value chain partner or supplier associated with the transaction.,True,Simple,None,"Targets:
msdyn_valuechainpartner",,
Contractual instrument type,msdyn_contractualinstrumenttype,msdyn_valuechainpartneridname,msdyn_valuechainpartneridName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Country/region,msdyn_countryregion,msdyn_alternatecode,msdyn_alternatecode,Alternate code,Text,Organization-specific custom code.,True,Simple,None,"Format: Text
Max length: 10",,
Country/region,msdyn_countryregion,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Country/region,msdyn_countryregion,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Country/region,msdyn_countryregion,msdyn_countryregion2lettercode,msdyn_countryregion2lettercode,Country/region 2 letter code,Text,The ISO 2 letter code identifying a Country/region.,True,Simple,None,"Format: Text
Max length: 2",,
Country/region,msdyn_countryregion,msdyn_countryregion3digitcode,msdyn_countryregion3digitcode,Country/region 3 digit code,Whole number,"The numeric code identifies a physical territory, and the letters a Country/region name.",True,Simple,None,"Minimum value: 0
Maximum value: 999",,
Country/region,msdyn_countryregion,msdyn_countryregion3lettercode,msdyn_countryregion3lettercode,Country/region 3 letter code,Text,The 3 letter Country/region code.,True,Simple,ApplicationRequired,"Format: Text
Max length: 10",,
